snapshot,CCGT,OCGT,biomass,coal,geothermal,lignite,nuclear,offwind-ac,offwind-dc,offwind-float,oil,onwind,ror,solar,solar-hsat
2019-04-07 04:00:00,943.3607976746471,0.002334579711216981,6972.474730175623,55069.933325853424,58.99961358320744,33496.13108057667,64897.130531931296,0.04993803746818845,0.0409709703940901,0.038449346423451554,0.006589450759808972,24669.435010216843,15302.626803209083,0.0,0.0
2019-04-07 05:00:00,916.4831994573764,0.0023015566679999806,6972.473486734803,55367.74384669565,58.99958562541601,33496.130603161524,64897.12953525392,0.0496780780493882,0.041500949766361026,0.03845062225737316,0.006563852733039159,24163.152740725887,15312.56615672599,3.8734657957926952,12308.306834324054
2019-04-07 06:00:00,173.94923654712278,0.002198816324272089,6972.471736828537,55644.93622340982,58.99956074917564,33496.12955311103,64897.12548625398,0.04928819560398933,0.04238861624007553,0.03837826164309171,0.00651557576236441,23929.64975890439,15322.139299038758,142.65479324355772,54081.47005065004
2019-04-07 07:00:00,0.14217592288503417,0.0019958978178649177,6972.465200999315,55199.1098590689,58.99947686149896,33496.12740126234,64897.12095383281,0.047407627387993534,0.042886089173953236,0.03756583461900282,0.006361733480337195,22341.61520171012,15333.093326984394,1499.7297735793175,98397.8871305115
2019-04-07 08:00:00,0.13765322916895464,0.001942730247734359,6972.463679558322,50551.181831992704,58.99946841784339,33496.126756750804,64897.11983145325,0.04712736853814512,0.04309212986618403,0.03760956657398101,0.006341188038733614,18428.60289824384,15347.720862584754,2385.9694244438942,120929.27462771053
2019-04-07 09:00:00,0.13965988291513828,0.0019426484733356215,6972.464778748507,49205.4248416638,58.99946932905073,33496.126795939475,64897.121273327546,0.04876375004131382,0.04428903732339052,0.03804952963224448,0.006348445742618784,17286.084554452565,15369.375201350174,2893.6305487086397,128963.34152438061
2019-04-07 10:00:00,0.13912752981070764,0.0019426402678785343,6972.4646539859605,48326.718757517156,58.99946955141364,33496.12680861791,64897.12135801853,0.04513865057707826,0.04797177261790312,0.03617746625754746,0.006351646723415646,16300.878290293367,15405.177312166841,3475.022873716019,131317.0027511212
2019-04-07 11:00:00,494.7003868593886,0.001942615367494855,6972.466289713556,48622.46407563412,58.99946932916047,33496.12680821888,64897.12324795947,0.0459322976493828,0.0480970186075643,0.03624294762985293,0.0063504632528586956,16301.967709418024,15448.07960863192,3962.7761209270293,124764.8106213194
2019-04-07 12:00:00,289.80391346761087,0.0019427023962380633,6972.4662612701995,49027.50048929763,58.999469131216635,33496.126798928744,64897.1231418916,0.04527796775327211,0.04592710091370695,0.03532225493965814,0.0063366486166282565,16885.703878820026,15473.427223476983,4198.022500618267,117067.9756943483
2019-04-07 13:00:00,0.1375241608134042,0.0019429031962224202,6972.464122784868,50813.741925702256,58.999468691031055,33496.12677405693,64897.12102733864,0.04483318222085849,0.04400455631653663,0.03392119393121895,0.006345278710375786,17566.417500467152,15491.013153509903,4142.41803204395,109831.53752144199
